country,ccode,year,region,onset,ethonset,warl,gdpenl,lpopl,lmtnest,ncontig,Oil,nwstate,instab,polity2l,anocl,ethfrac,second,minldr1,minldr2,minldr3,CGNstar,CGNstarsyr,type
PERU,135,1951,7,0,0,0,1.503999949,9.013473511,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1952,7,0,0,0,1.633000016,9.037414551,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1953,7,0,0,0,1.636000037,9.060912132,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1954,7,0,0,0,1.639000058,9.083983421,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1955,7,0,0,0,1.746999979,9.106423378,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1956,7,0,0,0,1.83099997,9.128479004,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1957,7,0,0,0,1.866999984,9.155356407,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1958,7,0,0,0,1.853000045,9.181426048,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1959,7,0,0,0,1.832000017,9.206833839,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1960,7,0,0,0,1.809999943,9.231612206,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1961,7,0,0,0,2.019000053,9.203919411,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1962,7,0,0,0,2.134000063,9.233861923,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1963,7,0,0,0,2.276000023,9.26388073,3.8836236,0,0,0,0,4,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1964,7,0,0,0,2.334000111,9.293946266,3.8836236,0,0,0,0,5,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1965,7,0,0,0,2.426000118,9.323936462,3.8836236,0,0,0,0,5,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1966,7,0,0,0,2.500999928,9.354007721,3.8836236,0,0,0,0,5,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1967,7,0,0,0,2.640000105,9.380758286,3.8836236,0,0,0,0,5,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1968,7,0,0,0,2.677999973,9.40738678,3.8836236,0,0,0,0,5,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1969,7,0,0,0,2.559000015,9.434043884,3.8836236,0,0,0,1,-7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1970,7,0,0,0,2.605000019,9.460787773,3.8836236,0,0,0,1,-7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1971,7,0,0,0,2.736000061,9.487442017,3.8836236,0,0,0,1,-7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1972,7,0,0,0,2.796000004,9.515469551,3.8836236,0,0,0,0,-7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1973,7,0,0,0,2.78399992,9.543377876,3.8836236,0,0,0,0,-7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1974,7,0,0,0,2.927999973,9.571295738,3.8836236,0,0,0,0,-7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1975,7,0,0,0,3.138000011,9.59899807,3.8836236,0,0,0,0,-7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1976,7,0,0,0,3.164000034,9.62648201,3.8836236,0,0,0,0,-7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1977,7,0,0,0,3.105000019,9.653743744,3.8836236,0,0,0,0,-7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1978,7,0,0,0,3.04399991,9.680781364,3.8836236,0,0,0,0,-7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1979,7,0,0,0,2.796000004,9.707350731,3.8836236,0,0,0,1,-2,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1980,7,0,0,0,2.798000097,9.733232498,3.8836236,0,0,0,1,3,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1981,7,1,0,0,2.875,9.758172989,3.8836236,0,0,0,1,7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1982,7,0,0,1,3.062000036,9.782279968,3.8836236,0,0,0,1,7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1983,7,0,0,1,2.976999998,9.8055439,3.8836236,0,0,0,1,7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1984,7,0,0,1,2.562999964,9.828170776,3.8836236,0,0,0,0,7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1985,7,0,0,1,2.571000099,9.850297928,3.8836236,0,0,0,0,7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1986,7,0,0,1,2.565000057,9.872151375,3.8836236,0,0,0,0,7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1987,7,0,0,1,2.838000059,9.893639565,3.8836236,0,0,0,0,7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1988,7,0,0,1,3.036000013,9.914823532,3.8836236,0,0,0,0,7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1989,7,0,0,1,2.723999977,9.935664177,3.8836236,0,0,0,0,7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1990,7,0,0,1,2.246000051,9.95617485,3.8836236,0,0,0,0,7,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1991,7,0,0,1,2.187999964,9.976366043,3.8836236,0,0,0,0,8,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1992,7,0,0,1,2.170000076,9.996294975,3.8836236,0,0,0,0,8,0,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1993,7,0,0,1,2.092000008,10.01547623,3.8836236,0,0,0,1,-3,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1994,7,0,0,1,2.154000044,10.03285503,3.8836236,0,0,0,1,1,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1995,7,0,0,1,2.388999939,10.04974937,3.8836236,0,0,0,1,1,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1996,7,0,0,1,2.552000046,10.06611633,3.8836236,0,0,0,1,1,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1997,7,0,0,0,2.569999933,10.08359814,3.8836236,0,0,0,0,1,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1998,7,0,0,0,2.696000099,10.10114956,3.8836236,0,0,0,0,1,1,0.589686513,0.370000005,1,1,1,.,.,.
PERU,135,1999,7,0,0,0,2.638000011,10.1197691,3.8836236,0,0,0,0,1,1,0.589686513,0.370000005,1,1,1,.,.,.
BRAZIL,140,1945,7,0,0,0,0.884000003,10.7410593,1.4109869,0,0,0,0,0,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1946,7,0,0,0,0.884000003,10.7410593,1.4109869,0,0,0,1,0,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1947,7,0,0,0,0.996999979,10.76454067,1.4109869,0,0,0,1,7,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1948,7,0,0,0,1.072999954,10.78804016,1.4109869,0,0,0,1,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1949,7,0,0,0,1.116000056,10.81154442,1.4109869,0,0,0,1,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1950,7,0,0,0,1.177999973,10.83504105,1.4109869,0,0,0,0,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1951,7,0,0,0,1.264999986,10.87502384,1.4109869,0,0,0,0,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1952,7,0,0,0,1.274999976,10.90821075,1.4109869,0,0,0,0,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1953,7,0,0,0,1.368000031,10.94015312,1.4109869,0,0,0,0,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1954,7,0,0,0,1.355000019,10.97112465,1.4109869,0,0,0,0,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1955,7,0,0,0,1.465000033,11.00129986,1.4109869,0,0,0,0,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1956,7,0,0,0,1.51699996,11.03044415,1.4109869,0,0,0,0,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1957,7,0,0,0,1.501000047,11.06164169,1.4109869,0,0,0,0,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1958,7,0,0,0,1.605999947,11.09187984,1.4109869,0,0,0,0,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1959,7,0,0,0,1.672999978,11.12137794,1.4109869,0,0,0,0,6,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1960,7,0,0,0,1.733999968,11.14988708,1.4109869,0,0,0,0,6,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1961,7,0,0,0,1.784000039,11.19263744,1.4109869,0,0,0,0,6,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1962,7,0,0,0,1.873000026,11.22255993,1.4109869,0,0,0,0,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1963,7,0,0,0,1.924000025,11.25235271,1.4109869,0,0,0,0,5,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1964,7,0,0,0,1.893000007,11.28225327,1.4109869,0,0,0,0,3,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1965,7,0,0,0,1.89199996,11.31221581,1.4109869,0,0,0,1,-3,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1966,7,0,0,0,1.871000051,11.34199524,1.4109869,0,0,0,1,-9,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1967,7,0,0,0,1.902999997,11.36770344,1.4109869,0,0,0,1,-9,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1968,7,0,0,0,1.968999982,11.39340973,1.4109869,0,0,0,1,-9,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1969,7,0,0,0,2.154000044,11.41910934,1.4109869,0,0,0,0,-9,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1970,7,0,0,0,2.236000061,11.44477463,1.4109869,0,0,0,0,-9,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1971,7,0,0,0,2.434000015,11.47050858,1.4109869,0,0,0,0,-9,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1972,7,0,0,0,2.65899992,11.49491405,1.4109869,0,0,0,0,-9,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1973,7,0,0,0,2.907000065,11.51902676,1.4109869,0,0,0,0,-9,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1974,7,0,0,0,3.227999926,11.54292107,1.4109869,0,0,0,0,-9,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1975,7,0,0,0,3.457999945,11.5666275,1.4109869,0,0,0,1,-4,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1976,7,0,0,0,3.505000114,11.5901823,1.4109869,0,0,0,1,-4,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1977,7,0,0,0,3.780999899,11.61358452,1.4109869,0,0,0,1,-4,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1978,7,0,0,0,3.859999895,11.63679695,1.4109869,0,0,0,0,-4,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1979,7,0,0,0,3.885999918,11.65987873,1.4109869,0,0,0,0,-4,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1980,7,0,0,0,4.078000069,11.68290424,1.4109869,0,0,0,0,-4,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1981,7,0,0,0,4.302999973,11.70590687,1.4109869,0,0,0,0,-4,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1982,7,0,0,0,3.996999979,11.72882652,1.4109869,0,0,0,0,-4,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1983,7,0,0,0,3.967999935,11.75164318,1.4109869,0,0,0,0,-3,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1984,7,0,0,0,3.753000021,11.77415848,1.4109869,0,0,0,0,-3,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1985,7,0,0,0,3.832999945,11.79607201,1.4109869,0,0,0,0,-3,1,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1986,7,0,0,0,4.017000198,11.81719875,1.4109869,0,0,0,1,7,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1987,7,0,0,0,4.294000149,11.83759212,1.4109869,0,0,0,1,7,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1988,7,0,0,0,4.316999912,11.85725975,1.4109869,0,0,0,1,7,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1989,7,0,0,0,4.208000183,11.87619972,1.4109869,0,0,0,0,8,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1990,7,0,0,0,4.270999908,11.89443207,1.4109869,0,0,0,0,8,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1991,7,0,0,0,4.041999817,11.91198349,1.4109869,0,0,0,0,8,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1992,7,0,0,0,4.006999969,11.92786598,1.4109869,0,0,0,0,8,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1993,7,0,0,0,3.881999969,11.94470787,1.4109869,0,0,0,0,8,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1994,7,0,0,0,4.012000084,11.95095348,1.4109869,0,0,0,0,8,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1995,7,0,0,0,4.18900013,11.96519852,1.4109869,0,0,0,0,8,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1996,7,0,0,0,4.306000233,11.9788332,1.4109869,0,0,0,0,8,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1997,7,0,0,0,4.367000103,11.992342,1.4109869,0,0,0,0,8,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1998,7,0,0,0,4.447000027,12.00572491,1.4109869,0,0,0,0,8,0,0.070580244,0.379999995,0,0,0,.,.,.
BRAZIL,140,1999,7,0,0,0,4.385000229,12.01898193,1.4109869,0,0,0,0,8,0,0.070580244,0.379999995,0,0,0,.,.,.
BOLIVIA,145,1945,7,0,0,0,.,7.957877159,3.608211517,0,0,0,0,-5,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1946,7,0,0,0,.,7.957877159,3.608211517,0,0,0,0,-5,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1947,7,0,0,0,1.036000013,7.967973232,3.608211517,0,0,0,0,-5,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1948,7,0,0,0,1.057999969,7.978311062,3.608211517,0,0,0,0,-5,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1949,7,0,0,0,1.078999996,7.988543034,3.608211517,0,0,0,0,-5,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1950,7,0,0,0,1.131000042,7.998671532,3.608211517,0,0,0,0,-5,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1951,7,0,0,0,1.274000049,7.925157547,3.608211517,0,0,0,0,-5,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1952,7,1,0,0,1.396000028,7.946971416,3.608211517,0,0,0,0,-5,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1953,7,0,0,1,1.383000016,7.9686656,3.608211517,0,0,0,1,-4,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1954,7,0,0,0,1.184000015,7.989560604,3.608211517,0,0,0,1,-4,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1955,7,0,0,0,1.180999994,8.010027885,3.608211517,0,0,0,1,-4,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1956,7,0,0,0,1.258000016,8.030083656,3.608211517,0,0,0,1,-4,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1957,7,0,0,0,1.161000013,8.052932739,3.608211517,0,0,0,1,-3,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1958,7,0,0,0,1.139000058,8.075582504,3.608211517,0,0,0,1,-3,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1959,7,0,0,0,1.136999965,8.097426414,3.608211517,0,0,0,0,-3,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1960,7,0,0,0,1.105000019,8.118803024,3.608211517,0,0,0,0,-3,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1961,7,0,0,0,1.148000002,8.139732361,3.608211517,0,0,0,0,-3,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1962,7,0,0,0,1.149999976,8.162516594,3.608211517,0,0,0,0,-3,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1963,7,0,0,0,1.218999982,8.185350418,3.608211517,0,0,0,0,-3,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1964,7,0,0,0,1.264000058,8.207946777,3.608211517,0,0,0,0,-3,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1965,7,0,0,0,1.27699995,8.230843544,3.608211517,0,0,0,0,-4,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1966,7,0,0,0,1.345999956,8.253487587,3.608211517,0,0,0,0,-4,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1967,7,0,0,0,1.396000028,8.277157784,3.608211517,0,0,0,0,-4,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1968,7,0,0,0,1.42900002,8.301025391,3.608211517,0,0,0,0,-4,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1969,7,0,0,0,1.544999957,8.324579239,3.608211517,0,0,0,0,-4,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1970,7,0,0,0,1.554999948,8.348537445,3.608211517,0,0,0,0,-4,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1971,7,0,0,0,1.661000013,8.372167587,3.608211517,0,0,0,0,-5,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1972,7,0,0,0,1.699000001,8.396380424,3.608211517,0,0,0,0,-7,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1973,7,0,0,0,1.692999959,8.420681953,3.608211517,0,0,0,0,-7,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1974,7,0,0,0,1.802999973,8.445267677,3.608211517,0,0,0,0,-7,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1975,7,0,0,0,1.838000059,8.470311165,3.608211517,0,0,0,0,-7,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1976,7,0,0,0,1.835000038,8.495765686,3.608211517,0,0,0,0,-7,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1977,7,0,0,0,1.950000048,8.521583557,3.608211517,0,0,0,0,-7,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1978,7,0,0,0,1.976999998,8.547916412,3.608211517,0,0,0,0,-7,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1979,7,0,0,0,2.015000105,8.574518204,3.608211517,0,0,0,1,-4,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1980,7,0,0,0,2.04399991,8.600982666,3.608211517,0,0,0,1,-4,1,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1981,7,0,0,0,1.988999963,8.627122879,3.608211517,0,1,0,1,-7,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1982,7,0,0,0,2.012000084,8.653121948,3.608211517,0,1,0,1,-7,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1983,7,0,0,0,1.863999963,8.678972244,3.608211517,0,1,0,1,8,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1984,7,0,0,0,1.815999985,8.704502106,3.608211517,0,1,0,1,8,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1985,7,0,0,0,1.779999971,8.72988224,3.608211517,0,1,0,1,8,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1986,7,0,0,0,1.753999949,8.75494957,3.608211517,0,1,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1987,7,0,0,0,1.674000025,8.779865265,3.608211517,0,1,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1988,7,0,0,0,1.667000055,8.804625511,3.608211517,0,1,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1989,7,0,0,0,1.669999957,8.829226494,3.608211517,0,0,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1990,7,0,0,0,1.664999962,8.853665352,3.608211517,0,0,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1991,7,0,0,0,1.657999992,8.877940178,3.608211517,0,0,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1992,7,0,0,0,1.69599998,8.902047157,3.608211517,0,0,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1993,7,0,0,0,1.720999956,8.925852776,3.608211517,0,0,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1994,7,0,0,0,1.751999974,8.862908363,3.608211517,0,0,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1995,7,0,0,0,1.789999962,8.886961937,3.608211517,0,0,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1996,7,0,0,0,1.828999996,8.911125183,3.608211517,0,0,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1997,7,0,0,0,1.86500001,8.934323311,3.608211517,0,0,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1998,7,0,0,0,1.911999941,8.957639694,3.608211517,0,0,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
BOLIVIA,145,1999,7,0,0,0,1.970999956,8.980770111,3.608211517,0,0,0,0,9,0,0.678132951,0.289999992,1,1,1,.,.,.
PARAGUAY,150,1945,7,0,0,0,.,7.12849617,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1946,7,0,0,0,.,7.12849617,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1947,7,1,0,0,1.031000018,7.150701523,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1948,7,0,0,1,1.049999952,7.173958302,0.741937339,0,0,0,1,-5,1,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1949,7,0,0,0,1.069000006,7.196686745,0.741937339,0,0,0,1,-5,1,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1950,7,0,0,0,1.093000054,7.219642162,0.741937339,0,0,0,1,-5,1,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1951,7,0,0,0,1.253000021,7.249925613,0.741937339,0,0,0,0,-5,1,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1952,7,0,0,0,1.200000048,7.277938366,0.741937339,0,0,0,0,-5,1,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1953,7,0,0,0,1.17900002,7.305188179,0.741937339,0,0,0,0,-5,1,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1954,7,0,0,0,1.136999965,7.331715107,0.741937339,0,0,0,0,-5,1,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1955,7,0,0,0,1.164999962,7.358193874,0.741937339,0,0,0,1,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1956,7,0,0,0,1.248999953,7.383368015,0.741937339,0,0,0,1,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1957,7,0,0,0,1.192000031,7.409741879,0.741937339,0,0,0,1,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1958,7,0,0,0,1.20599997,7.436028004,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1959,7,0,0,0,1.251999974,7.461065292,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1960,7,0,0,0,1.210999966,7.485491753,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1961,7,0,0,0,1.177000046,7.509335041,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1962,7,0,0,0,1.207999945,7.535296917,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1963,7,0,0,0,1.235999942,7.560601234,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1964,7,0,0,0,1.245000005,7.585788727,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1965,7,0,0,0,1.271999955,7.610852718,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1966,7,0,0,0,1.27699995,7.636752129,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1967,7,0,0,0,1.274999976,7.661997795,0.741937339,0,0,0,0,-9,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1968,7,0,0,0,1.319000006,7.687080383,0.741937339,0,0,0,0,-8,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1969,7,0,0,0,1.350999951,7.711996555,0.741937339,0,0,0,0,-8,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1970,7,0,0,0,1.381000042,7.735870361,0.741937339,0,0,0,0,-8,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1971,7,0,0,0,1.394000053,7.76259613,0.741937339,0,0,0,0,-8,0,0.144922376,0.050000001,0,0,0,.,.,.
PARAGUAY,150,1972,7,0,0,0,1.447999954,7.788211346,0.741937339,0,0,0,0,-8,0,0.144922376,0.050000001,0,0,0,.,.,.
